CustomBuilding,sunkenbuilding1,Sunken Building 1,Doodads/Ruins/Structures/RuinsBuilding/RuinsBuilding0.mdx
CustomBuilding,sunkenbuilding2,Sunken Building 2,Doodads/Ruins/Structures/RuinsBuilding/RuinsBuilding1.mdx
CustomBuilding,sunkenbuilding3,Sunken Building 3,Doodads/Ruins/Structures/RuinsBuilding/RuinsBuilding2.mdx
CustomBuilder,buildings1,Buildings Builder 1
CustomBuilding,citybuilding1,City Building 1,buildings/Other/CityBuildingLarge_0/CityBuildingLarge_0.mdx
CustomBuilding,citybuilding2,City Building 2,buildings/Other/CityBuildingLarge_45/CityBuildingLarge_45.mdx
CustomBuilding,citybuilding3,City Building 3,buildings/Other/CityBuildingLarge_90/CityBuildingLarge_90.mdx
CustomBuilding,citybuilding4,City Building 4,buildings/Other/CityBuildingSmall0_0/CityBuildingSmall0_0.mdx
CustomBuilding,citybuilding5,City Building 5,buildings/Other/CityBuildingSmall0_1/CityBuildingSmall0_1.mdx
CustomBuilding,citybuilding6,City Building 6,buildings/Other/CityBuildingSmall0_2/CityBuildingSmall0_2.mdx
CustomBuilding,villagebuilding1,Village Building 1,Doodads/Village/Structures/VillageBuilding/VillageBuilding0.mdx
CustomBuilding,villagebuilding2,Village Building 2,Doodads/Village/Structures/VillageBuilding/VillageBuilding1.mdx
CustomBuilding,villagebuilding3,Village Building 3,Doodads/Village/Structures/VillageBuilding/VillageBuilding2.mdx
CustomBuilder,buildings2,Buildings Builder 2
CustomBuilding,elvenvillagebuilding1,Elven Village Building 1,buildings/Other/ElvenVillageBuilding0/ElvenVillageBuilding0.mdx
CustomBuilding,elvenvillagebuilding2,Elven Village Building 2,buildings/Other/ElvenVillageBuilding1/ElvenVillageBuilding1.mdx
CustomBuilding,elvenvillagebuilding3,Elven Village Building 3,buildings/Other/ElvenVillageBuilding2/ElvenVillageBuilding2.mdx
CustomBuilding,elvenvillagebuilding4,Elven Village Building 4,buildings/Other/ElvenVillageBuilding3/ElvenVillageBuilding3.mdx
CustomBuilding,elvenvillagebuilding5,Elven Village Building 5,buildings/Other/ElvenVillageBuilding4/ElvenVillageBuilding4.mdx
CustomBuilding,elvenvillagebuilding6,Elven Village Building 6,buildings/Other/ElvenVillageBuilding5/ElvenVillageBuilding5.mdx
CustomBuilding,elvenvillagebuilding7,Elven Village Building 7,buildings/Other/ElvenVillageBuilding6/ElvenVillageBuilding6.mdx
CustomBuilding,elvenvillagebuilding8,Elven Village Building 8,buildings/Other/ElvenVillageBuilding7/ElvenVillageBuilding7.mdx
CustomBuilding,elvenfarm,Elven Farm,buildings/Other/ElvenFarm/ElvenFarm.mdx
CustomBuilding,pigfarm,Pig Farm,buildings/Other/PigFarm/PigFarm.mdx
CustomBuilder,buildings3,Buildings Builder 3
CustomBuilding,elvenfishvillagebuilding1,Elven Fishing Village Building 1,buildings/Other/ElvenFishVillageBuilding0/ElvenFishVillageBuilding0.mdx
CustomBuilding,elvenfishvillagebuilding2,Elven Fishing Village Building 2,buildings/Other/ElvenFishVillageBuilding1/ElvenFishVillageBuilding1.mdx
CustomBuilding,elvenfishvillagebuilding3,Elven Fishing Village Building 3,buildings/Other/ElvenFishVillageBuilding2/ElvenFishVillageBuilding2.mdx
CustomBuilding,elvenfishvillagebuilding4,Elven Fishing Village Building 4,buildings/Other/ElvenFishVillageBuilding3/ElvenFishVillageBuilding3.mdx
CustomBuilding,elvenfishvillagebuilding5,Elven Fishing Village Building 5,buildings/Other/ElvenFishVillageBuilding4/ElvenFishVillageBuilding4.mdx
CustomBuilding,elvenfishvillagebuildingruin1,Ruined Elven Fishing Village Building 1,buildings/Other/ElvenFishVillageBuildingRuined0/ElvenFishVillageBuildingRuined0.mdx
CustomBuilding,elvenfishvillagebuildingruin2,Ruined Elven Fishing Village Building 2,buildings/Other/ElvenFishVillageBuildingRuined1/ElvenFishVillageBuildingRuined1.mdx
CustomBuilding,elvenfishvillagebuildingruin3,Ruined Elven Fishing Village Building 3,buildings/Other/ElvenFishVillageBuildingRuined2/ElvenFishVillageBuildingRuined2.mdx
CustomBuilder,buildings4,Buildings Builder 4

Comment,pillars-city
SetDefaultIcon,ReplaceableTextures/CommandButtons/BTNArcaniteArchitecture.blp
CustomBuilding,citycolumndouble,City Double Column,Doodads/Cityscape/Structures/City_ColumnDouble/City_ColumnDouble.mdx
CustomBuilding,citycolumncircle,City Semi-circle Column,Doodads/Cityscape/Structures/City_ColumnSemiCircle/City_ColumnSemiCircle.mdx
CustomBuilding,citycolumnsingle,City Single Column,Doodads/Cityscape/Structures/City_ColumnSingle/City_ColumnSingle.mdx
CustomBuilding,citycolumncircleruin,Ruined City Semi-circle Column,Doodads/Cityscape/Structures/City_ColumnSemiCircle_Ruined/City_ColumnSemiCircle_Ruined.mdx
CustomBuilding,citycolumnsingle1,Ruined City Single Column 1,Doodads/Cityscape/Structures/City_ColumnSingle1_Ruined/City_ColumnSingle1_Ruined.mdx
CustomBuilding,citycolumnsingle2,Ruined City Single Column 2,Doodads/Cityscape/Structures/City_ColumnSingle2_Ruined/City_ColumnSingle2_Ruined.mdx
CustomBuilder,pillarscity,City Pillars

Comment,pillars-broken
CustomBuilding,ashenbrokencolumn1,Broken Ashenvale Column 1,Doodads/Ashenvale/Structures/AshenBrokenColumn/AshenBrokenColumn0.mdx
CustomBuilding,ashenbrokencolumn2,Broken Ashenvale Column 2,Doodads/Ashenvale/Structures/AshenBrokenColumn/AshenBrokenColumn1.mdx
CustomBuilding,northbrokencolumn1,Broken Northrend Column 1,Doodads/Northrend/Props/NorthrendBrokenColumn/NorthrendBrokenColumn0.mdx
CustomBuilding,northbrokencolumn2,Broken Northrend Column 2,Doodads/Northrend/Props/NorthrendBrokenColumn/NorthrendBrokenColumn1.mdx
CustomBuilding,felbrokencolumn1,Broken Felwood Column 1,Doodads/Felwood/Structures/FelwoodBrokenColumn/FelwoodBrokenColumn0.mdx
CustomBuilding,felbrokencolumn2,Broken Felwood Column 2,Doodads/Felwood/Structures/FelwoodBrokenColumn/FelwoodBrokenColumn1.mdx
CustomBuilder,pillarsbroken,Broken Pillars

Comment,pillars-others
CustomBuilding,sunkenpillar1,Sunken Pillar 1,Doodads/Ruins/Props/RuinsPillar/RuinsPillar0.mdx
CustomBuilding,sunkenpillar2,Sunken Pillar 2,Doodads/Ruins/Props/RuinsPillar/RuinsPillar1.mdx
CustomBuilding,sunkenpillar3,Sunken Pillar 3,Doodads/Ruins/Props/RuinsPillar/RuinsPillar2.mdx
CustomBuilding,sunkenpillar4,Sunken Pillar 4,Doodads/Ruins/Props/RuinsPillar/RuinsPillar3.mdx
CustomBuilding,sunkenpillar5,Sunken Pillar 5,Doodads/Ruins/Props/RuinsPillar/RuinsPillar4.mdx
CustomBuilding,icecrownpillar1,Icecrown Pillar 1,Doodads/Icecrown/Props/IceCrownPillar/IceCrownPillar0.mdx
CustomBuilding,icecrownpillar2,Icecrown Pillar 2,Doodads/Icecrown/Props/IceCrownPillar/IceCrownPillar1.mdx
CustomBuilding,icecrownpillar3,Icecrown Pillar 3,Doodads/Icecrown/Props/IceCrownPillar/IceCrownPillar2.mdx
CustomBuilder,pillarsother,Other Pillars

UnitShop,structures2,Structures 2

SetDefaultIcon,ReplaceableTextures/CommandButtons/BTNHumanBuild.blp
Comment,campaign-and-neutral
CustomBuilding,goblinlab,Goblin Laboratory,buildings/Other/AmmoDump/AmmoDump.mdx
CustomBuilding,arcaneobserv,Arcane Observatory,buildings/Other/ArcaneObservatory/ArcaneObservatory.mdx
CustomBuilding,barrowsden,Barrows Den,buildings/Other/BarrowDens/BarrowDens.mdx
CustomBuilding,bookofsummon,Book of Summoning,buildings/Other/BookOfSummoning/BookOfSummoning.mdx
CustomBuilding,bridgeobelisk,Bridge Obelisk,buildings/Other/BridgeObelisk/BridgeObelisk.mdx
CustomBuilding,circleofpower,Circle of Power,buildings/Other/CircleOfPower/CircleOfPower.mdx
CustomBuilding,darkportal,Dark Portal,buildings/Other/DarkPortal/DarkPortal.mdx
CustomBuilder,campaign1,Campaign and Neutral 1

CustomBuilding,dragonroost1,Dragon Roost 1,buildings/Other/DragonBuilding/DragonBuilding.mdx
CustomBuilding,dragonroost2,Dragon Roost 2,buildings/Other/DragonBuildingBlack/DragonBuildingBlack.mdx
CustomBuilding,dragonroost3,Dragon Roost 3,buildings/Other/DragonBuildingBlue/DragonBuildingBlue.mdx
CustomBuilding,dragonroost4,Dragon Roost 4,buildings/Other/DragonBuildingGreen/DragonBuildingGreen.mdx
CustomBuilding,dragonroost5,Dragon Roost 5,buildings/Other/DragonRoost/DragonRoost.mdx
CustomBuilder,campaign2,Campaign and Neutral 2

CustomBuilding,tower1,Tower 1,buildings/Other/DalaranGuardTower/DalaranGuardTower.mdx
CustomBuilding,tower2,Tower 2,buildings/Other/ElvenGuardFireTower/ElvenGuardFireTower.mdx
CustomBuilding,tower3,Tower 3,buildings/Other/ElvenGuardMagicTower/ElvenGuardMagicTower.mdx
CustomBuilding,tower4,Tower 4,buildings/Other/ElvenGuardTower/ElvenGuardTower.mdx
CustomBuilding,fountain1,Fountain 1,buildings/Other/FountainOfLife/FountainOfHealth.mdx
CustomBuilding,fountain2,Fountain 2,buildings/Other/FountainOfLifeBlood/FountainOfLifeBlood.mdx
CustomBuilding,fountain3,Fountain 3,buildings/Other/FountainOfLifeDefiled/FountainOfLifeDefiled.mdx
CustomBuilding,fountain4,Fountain 4,buildings/Other/FountainOfMana/FountainOfMana.mdx
CustomBuilder,campaign3,Campaign and Neutral 3

CustomBuilding,frostmourne,Frostmourne,buildings/Other/Frostmourne/Frostmourne.mdx
CustomBuilding,fruitstand,Fruit Stand,buildings/Other/FruitStand/FruitStand.mdx
CustomBuilding,goblinshipyard,Goblin Shipyard,buildings/Other/GoblinShipyard/GoblinShipyard.mdx
CustomBuilding,goldmine,Gold Mine,buildings/Other/GoldMine/Goldmine.mdx
CustomBuilding,grainwarehouse,Grain Warehouse,buildings/Other/GrainWarehouse/GrainWarehouse.mdx
CustomBuilding,granaryinfected,Infected Granary,buildings/Other/GranaryInfected/GranaryInfected.mdx
CustomBuilding,hornofcen,Horn of Cenarius,buildings/Other/HornOfCenarius/HornOfCenarius.mdx
CustomBuilding,icecrowntreasure,Icecrown Trasure Box,buildings/Other/IceCrownTreasureBox/IceCrownTreasureBox.mdx
CustomBuilding,highelfbarracks,High Elf Barracks,buildings/Other/MageTower/MageTower.mdx
CustomBuilding,magicvaultother,Magic Vault,buildings/Other/MagicVault/MagicVault.mdx
CustomBuilder,campaign4,Campaign and Neutral 4

CustomBuilding,marketplace,Marketplace,buildings/Other/MarketPlace/MarketPlace.mdx
CustomBuilding,mercenarycamp,Mercenary Camp,buildings/Other/Mercenary/Mercenary.mdx
CustomBuilding,goblinshop,Goblin Shop,buildings/Other/Merchant/Merchant.mdx
CustomBuilding,nerubziggurat,Nerubian Ziggurat,buildings/Other/NerubianZiggurat/NerubianZiggurat.mdx
CustomBuilding,powergenerator,Power Generator,buildings/Other/PowerGenerator/PowerGenerator.mdx
CustomBuilding,sacrificialaltar,Sacrificial Altar,buildings/Other/SacrificialAltar/SacrificialAltar.mdx
CustomBuilding,tavern,Tavern,buildings/Other/Tavern/Tavern.mdx
CustomBuilding,waygate,Waygate,buildings/Other/Waygate/Waygate.mdx
CustomBuilder,campaign5,Campaign and Neutral 5

UnitShop,structures5,Structures 5

SetDefaultIcon,ReplaceableTextures/CommandButtons/BTNCrushingWave.blp
SetShopModel,units/human/WaterElemental/WaterElemental

Comment,water-shells
CustomBuilding,shells1,Shells 1,Doodads/Ruins/Props/Ruins_Shells/Ruins_Shells0.mdx
CustomBuilding,shells2,Shells 2,Doodads/Ruins/Props/Ruins_Shells/Ruins_Shells1.mdx
CustomBuilding,shells3,Shells 3,Doodads/Ruins/Props/Ruins_Shells/Ruins_Shells2.mdx
CustomBuilding,shells4,Shells 4,Doodads/Ruins/Props/Ruins_Shells/Ruins_Shells3.mdx
CustomBuilding,shells5,Shells 5,Doodads/Ruins/Props/Ruins_Shells/Ruins_Shells4.mdx
CustomBuilding,shells6,Shells 6,Doodads/Ruins/Props/Ruins_Shells/Ruins_Shells5.mdx
CustomBuilding,shells7,Shells 7,Doodads/Ruins/Props/Ruins_Shells/Ruins_Shells6.mdx
CustomBuilding,shells8,Shells 8,Doodads/Ruins/Props/Ruins_Shells/Ruins_Shells7.mdx
CustomBuilding,shells9,Shells 9,Doodads/Ruins/Props/Ruins_Shells/Ruins_Shells8.mdx
CustomBuilding,shells10,Shells 10,Doodads/Ruins/Props/Ruins_Shells/Ruins_Shells9.mdx
CustomBuilder,water-shells,Shells

Comment,water-corals
CustomBuilding,corals1,Corals 1,Doodads/Ruins/Water/Coral/Coral0.mdx
CustomBuilding,corals2,Corals 2,Doodads/Ruins/Water/Coral/Coral1.mdx
CustomBuilding,corals3,Corals 3,Doodads/Ruins/Water/Coral/Coral2.mdx
CustomBuilding,corals4,Corals 4,Doodads/Ruins/Water/Coral/Coral3.mdx
CustomBuilding,corals5,Corals 5,Doodads/Ruins/Water/Coral/Coral4.mdx
CustomBuilding,corals6,Corals 6,Doodads/Ruins/Water/Coral/Coral5.mdx
CustomBuilding,corals7,Corals 7,Doodads/Ruins/Water/Coral/Coral6.mdx
CustomBuilding,corals8,Corals 8,Doodads/Ruins/Water/Coral/Coral7.mdx
CustomBuilding,corals9,Corals 9,Doodads/Ruins/Water/Coral/Coral8.mdx
CustomBuilding,corals10,Corals 10,Doodads/Ruins/Water/Coral/Coral9.mdx
CustomBuilder,water-corals,Corals

Comment,water-fish
CustomBuilding,fishdead,Dead Fish,Doodads/Felwood/Props/Fish_Dead/Fish_Dead.mdx
CustomBuilding,fish,Fish,Doodads/Ashenvale/Water/Fish/Fish.mdx
CustomBuilding,fishschool,School of Fish,Doodads/Ruins/Water/FishSchool/FishSchool.mdx
CustomBuilding,fishtropical,Tropical Fish,Doodads/Ruins/Water/FishTropical/FishTropical.mdx
CustomBuilding,whale,Whale,Doodads/Northrend/Water/Whale/Whale.mdx
CustomBuilder,water-fish,Fish

Comment,water-seaweed
CustomBuilding,seaweed1,Seaweed 1,Doodads/Ruins/Water/Seaweed0/Seaweed00.mdx
CustomBuilding,seaweed2,Seaweed 2,Doodads/Ruins/Water/Seaweed0/Seaweed01.mdx
CustomBuilding,seaweed3,Seaweed 3,Doodads/Ruins/Water/Seaweed0/Seaweed02.mdx
CustomBuilding,seaweed4,Seaweed 4,Doodads/Ruins/Water/Seaweed0/Seaweed03.mdx
CustomBuilding,seaweed5,Seaweed 5,Doodads/Ruins/Water/Seaweed0/Seaweed04.mdx
CustomBuilder,water-seaweed,Seaweed

Comment,water-human
CustomBuilding,wharf,Wharf,Doodads/Terrain/Wharf/Wharf.mdx
CustomBuilding,pierbroken,Broken Pier,Doodads/Ashenvale/Structures/PierTrashed/PierTrashed.mdx
CustomBuilding,pier,Pier,Doodads/Ashenvale/Structures/Pier/Pier.mdx
CustomBuilding,battleship,Battleship,Doodads/Northrend/Water/Battleship/Battleship.mdx
CustomBuilding,battleshipbroken,Destroyed Battleship,Doodads/Northrend/Water/BattleshipDestroyed/BattleshipDestroyed.mdx
CustomBuilding,rowboat,Rowboat,Doodads/Northrend/Water/Rowboat/Rowboat.mdx
CustomBuilding,rowboatbroken,Destroyed Rowboat,Doodads/Northrend/Water/RowboatDestroyed/RowboatDestroyed.mdx
CustomBuilding,floatbox,Floating Box,Doodads/Northrend/Water/FloatingBox/FloatingBox.mdx
CustomBuilding,floatpanel,Floating Panel,Doodads/Northrend/Water/FloatingPanel/FloatingPanel.mdx
CustomBuilding,floatplank,Floating Plank,Doodads/Northrend/Water/FloatingPlank/FloatingPlank.mdx
CustomBuilder,water-human,Water Junk and Structures

Comment,water-other
CustomBuilding,risingwater1,Rising Water 1,Doodads/Cinematic/RisingWaterDoodad/RisingWaterDoodad.mdx
CustomBuilding,risingwater2,Rising Water 2,Doodads/Cinematic/RisingWaterWIDEDoodad/RisingWaterWIDEDoodad.mdx
CustomBuilding,bubblesteamgeyser,Bubble Steam Geyser,Doodads/Icecrown/Water/BubbleGeyserSteam/BubbleGeyserSteam.mdx
CustomBuilding,bubblegeyser,Bubble Geyser,Doodads/Ruins/Water/BubbleGeyser/BubbleGeyser.mdx
CustomBuilding,icecrownwaterfall,Icecrown Waterfall,Doodads/Terrain/CliffDoodad/IceCrownWaterfall/IceCrownWaterfall.mdx
CustomBuilding,waterfall,Waterfall,Doodads/Terrain/CliffDoodad/Waterfall/Waterfall.mdx
CustomBuilder,water-other,Water Misc

SetShopScale,0.8
UnitShop,water,Water Stuff
SetShopScale,0.5

Comment,misc
CustomBuilding,dungeonlever,Dungeon Lever,Doodads/Cinematic/DungeonLever/DungeonLever.mdx
CustomBuilding,elevatorplatform,Elevator Platform,Doodads/Cinematic/ElevatorPuzzle/ElevatorPuzzle.mdx
CustomBuilding,eyeofsargeras,Eye of Sargeras,Doodads/Cinematic/EyeOfSargeras/EyeOfSargeras.mdx
CustomBuilding,grounswitch,Ground Switch,Doodads/Cinematic/FootSwitch/FootSwitch.mdx
CustomBuilding,ressurectstone,Resurrection Stone,Doodads/Cinematic/RessurectionStoneSE/RessurectionStoneSE.mdx
CustomBuilder,misc,Misc

Comment,signs
SetDefaultIcon,ReplaceableTextures/CommandButtons/BTNFlute.blp
CustomBuilding,signpost1,Sign Post 1,Doodads/LordaeronSummer/Props/SignPost/SignPost.mdx
CustomBuilding,signpost2,Sign Post 2,Doodads/LordaeronSummer/Props/SignPost/SignPost0.mdx
CustomBuilding,traceysign,Tracey's Armory,Doodads/Cityscape/Props/TavernSignTraceysArmory/TavernSignTraceysArmory.mdx
CustomBuilding,bobsign,Bob's Guns,Doodads/Cityscape/Props/TavernSignBobsGuns/TavernSignBobsGuns.mdx
CustomBuilding,tavernsign,Tavern Sign,Doodads/Cityscape/Props/TavernSign/TavernSign.mdx
CustomBuilder,signs,Signs

Comment,farm
SetDefaultIcon,ReplaceableTextures/CommandButtons/BTNAcorn.blp
CustomBuilding,hitchingpost,Hitching Post,Doodads/LordaeronSummer/Props/HitchingPost/HitchingPost.mdx
CustomBuilding,trough1,Trough 1,Doodads/LordaeronSummer/Props/Trough/Trough0.mdx
CustomBuilding,trough2,Trough 2,Doodads/LordaeronSummer/Props/Trough/Trough1.mdx
CustomBuilding,wheelbarrel,Wheel Barrel,Doodads/LordaeronSummer/Props/WheelBarrel/WheelBarrel.mdx
CustomBuilding,hay1,Hay 1,Doodads/LordaeronSummer/Props/Hay/Hay0.mdx
CustomBuilding,hay2,Hay 2,Doodads/LordaeronSummer/Props/Hay/Hay1.mdx
CustomBuilding,hay3,Hay 3,Doodads/LordaeronSummer/Props/Hay/Hay2.mdx
CustomBuilding,hay4,Hay 4,Doodads/LordaeronSummer/Props/Hay/Hay3.mdx
CustomBuilding,hay5,Hay 5,Doodads/LordaeronSummer/Props/Hay/Hay4.mdx
CustomBuilder,farm1,Farm 1

CustomBuilding,haycart,Hay Cart,Doodads/LordaeronSummer/Props/HayCart/HayCart.mdx
CustomBuilding,hayclump,Hay Clump,Doodads/LordaeronSummer/Props/HayClump/HayClump.mdx
CustomBuilding,corn,Corn,Doodads/LordaeronSummer/Plants/Corn/Corn.mdx
CustomBuilding,wheat,Wheat,Doodads/LordaeronSummer/Plants/Wheat/wheat.mdx
CustomBuilding,wheatbunch,Wheat Bunch,Doodads/LordaeronSummer/Plants/WheatBunch/wheatbunch.mdx
CustomBuilder,farm2,Farm 2

Comment,fx
SetDefaultIcon,ReplaceableTextures/CommandButtons/BTNAnimalWarTraining.blp
CustomBuilding,bluecracks1,Blue Cracks 1,Doodads/Underground/Props/GCracks/GCracks0.mdx
CustomBuilding,bluecracks2,Blue Cracks 2,Doodads/Underground/Props/GCracks/GCracks1.mdx
CustomBuilding,bluecracks3,Blue Cracks 3,Doodads/Underground/Props/GCracks/GCracks2.mdx
CustomBuilding,bluecracks4,Blue Cracks 4,Doodads/Underground/Props/GCracks/GCracks3.mdx
CustomBuilding,firepillar,Fire Pillar,Doodads/Cinematic/FirePillarMedium/FirePillarMedium.mdx
CustomBuilding,firetrapside,Fire Trap Side,Doodads/Cinematic/FireTrapSide/FireTrapSide.mdx
CustomBuilding,firetrapup,Fire Trap Up,Doodads/Cinematic/FireTrapUp/FireTrapUp.mdx
CustomBuilder,fx1,FX 1

CustomBuilding,redcracks1,Red Cracks 1,Doodads/Dungeon/Props/LavaCracks/LavaCracks0.mdx
CustomBuilding,redcracks2,Red Cracks 2,Doodads/Dungeon/Props/LavaCracks/LavaCracks1.mdx
CustomBuilding,redcracks3,Red Cracks 3,Doodads/Dungeon/Props/LavaCracks/LavaCracks2.mdx
CustomBuilding,redcracks4,Red Cracks 4,Doodads/Dungeon/Props/LavaCracks/LavaCracks3.mdx
CustomBuilding,frosttrapside,Frost Trap Side,Doodads/Cinematic/FrostTrapSide/FrostTrapSide.mdx
CustomBuilding,frosttrapup,Frost Trap Up,Doodads/Cinematic/FrostTrapUp/FrostTrapUp.mdx
CustomBuilding,demonfootprint1,Demon Footprint 1,Doodads/Cinematic/DemonFootPrint/DemonFootPrint0.mdx
CustomBuilding,demonfootprint2,Demon Footprint 2,Doodads/Cinematic/DemonFootPrint/DemonFootPrint1.mdx
CustomBuilder,fx2,FX 2

CustomBuilding,smokestack1,Smoke Stack 1,Doodads/LordaeronSummer/Props/SmokeSmudge/SmokeSmudge0.mdx
CustomBuilding,smokestack2,Smoke Stack 2,Doodads/LordaeronSummer/Props/SmokeSmudge/SmokeSmudge1.mdx
CustomBuilding,smokestack3,Smoke Stack 3,Doodads/LordaeronSummer/Props/SmokeSmudge/SmokeSmudge2.mdx
CustomBuilding,redflame,Red Flame,Doodads/Cinematic/TownBurningFireEmitter/TownBurningFireEmitter.mdx
CustomBuilding,blueflame,Blue Flame,Doodads/Cinematic/TownBurningFireEmitterBlue/TownBurningFireEmitterBlue.mdx
CustomBuilding,lightning,Lightning Bolt,Doodads/Cinematic/Lightningbolt/Lightningbolt.mdx
CustomBuilding,energyfield,Energy Field,Doodads/Cinematic/EnergyField/EnergyField.mdx
CustomBuilding,overheaddust,Overhead Dust,Doodads/Cinematic/CavernDust/CavernDust.mdx
CustomBuilder,fx3,FX 3

SetDefaultIcon,ReplaceableTextures/CommandButtons/BTNSeaElemental.blp
Comment,sunken
CustomBuilding,sunkenaltar,Bloody Sunken Altar,Doodads/Ruins/Props/RuinsBloodyAltar/RuinsBloodyAltar.mdx
CustomBuilding,sunkencircle,Sunken Circle,Doodads/Ruins/Props/Ruins_NagaCircle/Ruins_NagaCircle.mdx
CustomBuilding,sunkenfountain,Sunken Fountain,Doodads/Ruins/Props/RuinFountain/RuinFountain.mdx
CustomBuilding,sunkenshelf1,Sunken Shelf 1,Doodads/Ruins/Props/LibraryShelf/LibraryShelf0.mdx
CustomBuilding,sunkenshelf2,Sunken Shelf 2,Doodads/Ruins/Props/LibraryShelf/LibraryShelf1.mdx
CustomBuilding,sunkenshelf3,Sunken Shelf 3,Doodads/Ruins/Props/LibraryShelf/LibraryShelf2.mdx
CustomBuilding,sunkenbrazier,Sunken Brazier,Doodads/Ruins/Props/Firepot/Firepot.mdx
CustomBuilding,sunkendoor,Sunken Door,Doodads/Ruins/Terrain/RuinsRoundDoor/RuinsRoundDoor.mdx
CustomBuilding,sunkenstairs,Sunken Stairs,Doodads/Terrain/CliffDoodad/NagaStairsSmall0/NagaStairsSmall0.mdx
CustomBuilder,sunken,Sunken Stuff

SetDefaultIcon,ReplaceableTextures/CommandButtons/BTNOrbOfVenom.blp
Comment,underground-sewer
CustomBuilding,sewervent1,Sewer Vent 1,Doodads/Dungeon/Props/SewerVent/SewerVent0.mdx
CustomBuilding,sewervent2,Sewer Vent 2,Doodads/Dungeon/Props/SewerVent/SewerVent1.mdx
CustomBuilding,sewervent3,Sewer Vent 3,Doodads/Dungeon/Props/SewerVent/SewerVent2.mdx
CustomBuilding,sewervent4,Sewer Vent 4,Doodads/Dungeon/Props/SewerVent/SewerVent3.mdx
CustomBuilding,sewerpipe1,Sewer Pipe 1,Doodads/Dungeon/Props/SewerWallpipes/SewerWallpipes0.mdx
CustomBuilding,sewerpipe2,Sewer Pipe 2,Doodads/Dungeon/Props/SewerWallpipes/SewerWallpipes1.mdx
CustomBuilding,sewerpipe3,Sewer Pipe 3,Doodads/Dungeon/Props/SewerWallpipes/SewerWallpipes2.mdx
CustomBuilder,sewer,Sewer

Comment,underground-torture
SetDefaultIcon,ReplaceableTextures/CommandButtons/BTNYouDirtyRat!.blp
CustomBuilding,chain1,Chains 1,Doodads/Dungeon/Props/Chain/Chain0.mdx
CustomBuilding,chain2,Chains 2,Doodads/Dungeon/Props/Chain/Chain1.mdx
CustomBuilding,chain3,Chains 3,Doodads/Dungeon/Props/Chain/Chain2.mdx
CustomBuilding,chainpost,Chain Post,Doodads/Dungeon/Props/ChainPost/ChainPost.mdx
CustomBuilding,ironmaiden,Iron Maiden,Doodads/Dungeon/Props/IronMaiden/IronMaiden.mdx
CustomBuilding,cage,Cage,Doodads/LordaeronSummer/Props/CageEmpty/CageEmpty.mdx
CustomBuilding,torturetable,Torture Table,Doodads/Dungeon/Props/TortureTable/TortureTable.mdx
CustomBuilding,wyverncage1,Wyvern Cage 1,Doodads/Barrens/Terrain/WyvernCage/WyvernCage0.mdx
CustomBuilding,wyverncage2,Wyvern Cage 2,Doodads/Barrens/Terrain/WyvernCage/WyvernCage1.mdx
CustomBuilder,torture,Torture Stuff

Comment,underground-other
CustomBuilding,supportbeam,Support Beam,Doodads/Underground/Terrain/SupportBeam/SupportBeam.mdx
CustomBuilding,graterect,Rectangular Grate,Doodads/Outland/Props/Grate/Grate0.mdx
CustomBuilding,grateround,Round Grate,Doodads/Outland/Props/Grate/Grate1.mdx
CustomBuilding,minecart,Minecart,Doodads/Dungeon/Props/MineCart/MineCart.mdx
CustomBuilding,minecartempty,Empty Minecart,Doodads/Dungeon/Props/MineCartEmpty/MineCartEmpty.mdx
CustomBuilding,eggsack1,Egg Sack 1,Doodads/Dungeon/Terrain/EggSack/EggSack0.mdx
CustomBuilding,eggsack2,Egg Sack 2,Doodads/Dungeon/Terrain/EggSack/EggSack1.mdx
CustomBuilder,underground,Underground Stuff

UnitShop,misc1,Miscellanous Stuff 1

SetDefaultIcon,ReplaceableTextures/CommandButtons/BTNOrcBattleStandard.blp
CustomBuilding,obstacle1,Obstacle 1,Doodads/Outland/Props/Obstacle/Obstacle0.mdx
CustomBuilding,obstacle2,Obstacle 2,Doodads/Outland/Props/Obstacle/Obstacle1.mdx
CustomBuilding,obstacle3,Obstacle 3,Doodads/Outland/Props/Obstacle/Obstacle2.mdx
CustomBuilding,obstacle4,Obstacle 4,Doodads/Outland/Props/Obstacle/Obstacle3.mdx
CustomBuilding,obstacle5,Obstacle 5,Doodads/Outland/Props/Obstacle/Obstacle4.mdx
CustomBuilding,stake1,Stake 1,Doodads/Outland/Props/Stake/Stake0.mdx
CustomBuilding,stake2,Stake 2,Doodads/Outland/Props/Stake/Stake1.mdx
CustomBuilding,standard1,Standard 1,Doodads/Outland/Props/Standard/Standard0.mdx
CustomBuilding,standard2,Standard 2,Doodads/Outland/Props/Standard/Standard1.mdx
CustomBuilder,obstacles,Obstacles & Stakes

Comment,furniture-chairs
SetDefaultIcon,ReplaceableTextures/CommandButtons/BTNBox.blp
CustomBuilding,citystonebench,City Stone Bench,Doodads/Cityscape/Props/CityStoneBench/CityStoneBench.mdx
CustomBuilding,citywoodbench,City Wooden Bench,Doodads/Cityscape/Props/CityWoodBench/CityWoodBench.mdx
CustomBuilding,bench,Bench,Doodads/Dungeon/Props/Bench/Bench.mdx
